lm_candidate_id,name,record_kind,region,area,locality,entity_type,role,affiliation,website,activity_tags,activity_summary,source_urls,source_count,source_domains,official_or_sector_source_count,exa_passes,exa_pass_count,raw_record_count,duplicate_collapsed,discovery_evidence_score,evidence_grade,candidate_tier,location_confidence,enhancement_status,enhancement_note,lm_record_status,lm_presence,verification_status,coordinate_status,latitude,longitude,boundary_match,boundary_match_confidence,staging_batch,staging_basis
exg-gisborne-tairawhiti-nga-huru-tikotikoiere,Ngā Huru Tikotikoiere,entity,Gisborne / Tairāwhiti,,Gisborne,Taiao crew,,Rongowhakaata taiao crew undertaking practical community ecological activities.,,habitat creation|environmental education,"Runs hands-on habitat work, including construction of wētā hotels.",https://www.gdc.govt.nz/environment/reports-and-publications/panui-taiao/may-2024/h2o-planting-and-fish-passage,1,gdc.govt.nz,1,grassroots,1,1,False,59,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-te-kura-reo-rua-o-waikirikiri,Te Kura Reo Rua o Waikirikiri,entity,Gisborne / Tairāwhiti,,Waikirikiri Stream,Kura ecological programme,,Kura participating in urban stream restoration.,,native planting|stream restoration,Undertakes native planting along Waikirikiri Stream to restore habitat.,https://www.scoop.co.nz/stories/AK2308/S00336/everyone-gets-involved-during-winter-planting-of-urban-streams.htm,1,scoop.co.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-te-kura-kaupapa-maori-o-horouta-wananga,Te Kura Kaupapa Māori o Horouta Wānanga,entity,Gisborne / Tairāwhiti,,Waikirikiri Stream,Kura ecological programme,,Kura participating in urban stream restoration.,,native planting|stream restoration,Students undertake active planting for waterway restoration.,https://www.scoop.co.nz/stories/AK2308/S00336/everyone-gets-involved-during-winter-planting-of-urban-streams.htm,1,scoop.co.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-tangikaroro-native-reserve,Tangikaroro Native Reserve,entity,Gisborne / Tairāwhiti,,Te Araroa|Northern Tairāwhiti,Community ecological initiative,,Mana whenua-led mainland-island sanctuary initiative.,,biodiversity restoration|habitat protection|native plant nursery,Works to protect and restore indigenous species and ecological knowledge at Tangikaroro.,https://www.tangikaroro.co.nz/,1,tangikaroro.co.nz,0,grassroots,1,1,False,55,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-te-kautuku,Te Kautuku,entity,Gisborne / Tairāwhiti,,Rangitukia,Whenua Māori restoration project,,Named whenua Māori land-rejuvenation project.,,native planting|predator control|waterway restoration|nursery operation|slope stabilisation,"Combines native restoration, pest and predator control, waterway work, nursery operations and slope stabilisation.",https://www.teaonews.co.nz/2024/11/01/digital-tokens-for-gisborne-environmental-mahi-receive-public-and-private-funding/,1,teaonews.co.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-restoring-the-mauri-and-ora-of-the-turanganui-estuary-system,Restoring the Mauri and Ora of the Tūranganui Estuary System,entity,Gisborne / Tairāwhiti,,Tūranganui Estuary|Taruheru|Waikanae|Waimatā,Estuary and stream restoration project,,Named mana whenua and council urban-waterway restoration project.,,native planting|invasive plant control|wetland restoration|riparian restoration|stream restoration,"Restores estuary and stream ecology through native planting, invasive-plant removal and riparian and wetland work.",https://www.scoop.co.nz/stories/AK2202/S00370/millions-to-help-restore-our-urban-waterways.htm,1,scoop.co.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,high,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-matawai-school,Matawai School,entity,Gisborne / Tairāwhiti,,Matawai,School ecological programme,,School delivering native-plant propagation for local restoration.,,nursery propagation|native planting|riparian restoration,Operates a school nursery that propagates native trees for local riparian restoration.,https://enviroschools.org.nz/creating-change/stories/collaborative-approach-to-restoration-of-waterways-and-biodiversity-in-tairawhiti-communities-creates-local-curriculum/,1,enviroschools.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-gisborne-intermediate-school,Gisborne Intermediate School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School participant in local stream-restoration planting.,,native planting|stream restoration,Students participate in community planting to restore stream habitat.,https://gisborneairport.nz/about-us/news/test-news-3/,1,gisborneairport.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-lytton-high-school,Lytton High School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School participant in practical riparian planting.,,native planting|riparian restoration,Students undertake riparian planting to support local stream ecosystems.,https://enviroschools.org.nz/creating-change/stories/collaborative-approach-to-restoration-of-waterways-and-biodiversity-in-tairawhiti-communities-creates-local-curriculum/,1,enviroschools.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-muriwai-school,Muriwai School,entity,Gisborne / Tairāwhiti,,Muriwai,School ecological programme,,School participant in local stream-restoration planting.,,native planting|stream restoration,Students contribute to riparian planting for stream restoration.,https://enviroschools.org.nz/creating-change/stories/collaborative-approach-to-restoration-of-waterways-and-biodiversity-in-tairawhiti-communities-creates-local-curriculum/,1,enviroschools.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-uawa-factory-road-native-nursery,Uawa Factory Road Native Nursery,entity,Gisborne / Tairāwhiti,,Tolaga Bay,Native plant nursery,,Named local nursery supplying plants for Tairāwhiti conservation work.,,native plant propagation|restoration plant supply,Provides locally grown seedlings for restoration planting.,https://toimata.org.nz/our-stories/kei-hea-tatou-in-ence-in-tokomaru/,1,toimata.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-whangara-school,Whangara School,entity,Gisborne / Tairāwhiti,,Whāngārā,School ecological programme,,School working within a restored wetland environment.,,native planting|wetland restoration|habitat restoration,Collaborates with local restoration partners on wetland habitat work and practical learning.,https://enviroschools.org.nz/news-and-events/articles/outdoor-classroom-adds-to-the-learning-at-whangara-school-in-gisborne/,1,enviroschools.org.nz,0,grassroots,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-whangara-farms,Whāngārā Farms,entity,Gisborne / Tairāwhiti,,Whāngārā,Farm ecological project,,Farm-based wetland restoration and nature-reserve operation.,,wetland restoration|fencing|predator control|native planting,"Restores wetland habitat through fencing, predator control and native planting.",https://enviroschools.org.nz/news-and-events/articles/outdoor-classroom-adds-to-the-learning-at-whangara-school-in-gisborne/,1,enviroschools.org.nz,0,grassroots,1,1,False,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-makauri-school,Makauri School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School undertaking biodiversity planting on its grounds.,,native planting|habitat restoration,Students undertake native planting to rehabilitate degraded school areas.,https://enviroschools.org.nz/news-and-events/articles/celebrating-2024-mahi-enabled-through-the-tur-1bt-collaboration/,1,enviroschools.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-kaiti-school,Kaiti School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School undertaking local wetland-oriented native planting.,,native planting|wetland restoration,Students participate in planting wet-tolerant native species in local planting events.,https://enviroschools.org.nz/news-and-events/articles/celebrating-2024-mahi-enabled-through-the-tur-1bt-collaboration/,1,enviroschools.org.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-te-kura-o-manutuke,Te Kura o Manutuke,entity,Gisborne / Tairāwhiti,,Manutuke,School ecological programme,,Kura participating in inanga habitat restoration and monitoring.,,biodiversity monitoring|freshwater habitat restoration|species protection,Students monitor inanga and create artificial spawning habitat.,https://www.gdc.govt.nz/council/news/2023-news-archive/august/connecting-back-to-their-whenua,1,gdc.govt.nz,1,grassroots,1,1,False,69,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-te-hapara-school,Te Hapara School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School participant in local riparian planting.,,native planting|riparian restoration,Students take part in stream-restoration planting.,https://gisborneairport.nz/about-us/news/test-news-3/,1,gisborneairport.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-cobham-school,Cobham School,entity,Gisborne / Tairāwhiti,,Gisborne,School ecological programme,,School participant in community riparian restoration.,,native planting|riparian restoration,Students participate in planting to restore stream-bank health.,https://gisborneairport.nz/about-us/news/test-news-3/,1,gisborneairport.nz,0,grassroots,1,1,False,61,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-journeys-end-station,Journey’s End Station,entity,Gisborne / Tairāwhiti,,Gisborne,Farm ecological project,,Natural Heritage Fund recipient for feral-cat trapping.,,predator control|trapping,Operates feral-cat trapping as an ecological protection project.,https://www.gdc.govt.nz/council/funding-streams/natural-heritage-fund,1,gdc.govt.nz,1,grassroots,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-moanui-station,Moanui Station,entity,Gisborne / Tairāwhiti,,Gisborne,Farm ecological project,,Natural Heritage Fund recipient for a whio project.,,species protection,Undertakes a whio/blue-duck protection project.,https://www.gdc.govt.nz/council/funding-streams/natural-heritage-fund,1,gdc.govt.nz,1,grassroots,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-gisborne-tairawhiti-riverpoint-road,Riverpoint Road,entity,Gisborne / Tairāwhiti,,Maungarongo,Wetland restoration project,,Named Natural Heritage Fund wetland-margin project.,,wetland restoration,Undertakes wetland-margin restoration at Maungarongo.,https://www.gdc.govt.nz/council/funding-streams/natural-heritage-fund,1,gdc.govt.nz,1,grassroots,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
